USF Bull Runner_11,USF Bull Runner_203,28.058073,-82.416129,USF Bull Runner_101,28.059175,-82.413421,,,,,,
1085,TRUE,FALSE,6506393965419,1468941368000,28.057421,-82.41306,-9,4,338,10,0,fused
1086,TRUE,FALSE,6506393965419,1468941368000,28.057421,-82.41306,-9,4,338,10,0,fused
1087,TRUE,FALSE,6507388894689,1468941369000,28.05748,-82.413065,-10,5.75,349.600006,10,11,gps
1088,TRUE,FALSE,6508397420938,1468941370000,28.057557,-82.413013,-11,6.75,0,10,0,fused
1089,TRUE,FALSE,6508397420938,1468941370000,28.057557,-82.413013,-11,6.75,0,10,0,fused
1090,TRUE,FALSE,6509385327135,1468941371000,28.057636,-82.413016,-12,7.75,2.5,10,11,gps
1091,TRUE,FALSE,6510393344688,1468941372000,28.057702,-82.413024,-12,8.25,359,10,0,fused
1092,TRUE,FALSE,6510393344688,1468941372000,28.057702,-82.413024,-12,8.25,359,10,0,fused
1093,TRUE,FALSE,6511402096146,1468941373000,28.05778,-82.413011,-12,8.5,0,10,0,fused
1094,TRUE,FALSE,6511402096146,1468941373000,28.05778,-82.413011,-12,8.5,0,10,0,fused
1095,TRUE,FALSE,6512402457604,1468941374000,28.057856,-82.413014,-11,9,1,10,0,fused
1096,TRUE,FALSE,6512402457604,1468941374000,28.057856,-82.413014,-11,9,1,10,0,fused
1097,TRUE,FALSE,6513401337343,1468941375000,28.057955,-82.413034,-9,9.5,359.5,10,11,gps
1098,TRUE,FALSE,6514397073124,1468941376000,28.058042,-82.413042,-10,10,359,10,0,fused
1099,TRUE,FALSE,6514397073124,1468941376000,28.058042,-82.413042,-10,10,359,10,0,fused
1100,TRUE,FALSE,6515387321665,1468941377000,28.058129,-82.413036,-11,10.25,359.700012,10,11,gps
1101,TRUE,FALSE,6515387321665,1468941377000,28.058129,-82.413036,-11,10.25,359.700012,10,11,gps
1102,TRUE,FALSE,6516391694842,1468941378000,28.058238,-82.413042,-11,10.5,358,9,0,fused
1103,TRUE,FALSE,6516391694842,1468941378000,28.058238,-82.413042,-11,10.5,358,9,0,fused
1104,TRUE,FALSE,6517383779164,1468941379000,28.058336,-82.413052,-10,10.25,359.600006,9,11,gps
1105,TRUE,FALSE,6518396138643,1468941380000,28.05843,-82.413054,-9,9.75,0,9,0,fused
1106,TRUE,FALSE,6518396138643,1468941380000,28.05843,-82.413054,-9,9.75,0,9,0,fused
1107,TRUE,FALSE,6519395351820,1468941381000,28.058508,-82.413052,-9,9.5,0,10,11,gps
1108,TRUE,FALSE,6520396443486,1468941382000,28.058597,-82.413057,-9,9.25,359,10,0,fused
1109,TRUE,FALSE,6520396443486,1468941382000,28.058597,-82.413057,-9,9.25,359,10,0,fused
1110,TRUE,FALSE,6521395143902,1468941383000,28.05868,-82.413069,-9,9,359.799988,9,11,gps
1111,TRUE,FALSE,6522395420048,1468941384000,28.058751,-82.413068,-10,8.75,359,10,0,fused
1112,TRUE,FALSE,6522395420048,1468941384000,28.058751,-82.413068,-10,8.75,359,10,0,fused
1113,TRUE,FALSE,6523405940412,1468941385000,28.058824,-82.413063,-10,8.5,359.5,9,11,gps
1114,TRUE,FALSE,6523405940412,1468941385000,28.058824,-82.413063,-10,8.5,359.5,9,11,gps
1115,TRUE,FALSE,6524390954579,1468941386000,28.058888,-82.41307,-9,7.75,359.100006,10,11,gps
1116,TRUE,FALSE,6525401139422,1468941387000,28.058956,-82.413063,-9,7,3,9,0,fused
1117,TRUE,FALSE,6525401139422,1468941387000,28.058956,-82.413063,-9,7,3,9,0,fused
1118,TRUE,FALSE,6526401423588,1468941388000,28.058999,-82.413048,-9,5.75,10,9,0,fused
1119,TRUE,FALSE,6526401423588,1468941388000,28.058999,-82.413048,-9,5.75,10,9,0,fused
1120,TRUE,FALSE,6527424900671,1468941389000,28.059058,-82.413033,-10,5.5,13,10,0,fused
1121,TRUE,FALSE,6527424900671,1468941389000,28.059058,-82.413033,-10,5.5,13,10,0,fused
1122,TRUE,FALSE,6528396921608,1468941390000,28.059106,-82.413021,-9,5.5,15.3,10,11,gps
1123,TRUE,FALSE,6529389817910,1468941391000,28.059139,-82.413008,-9,4.5,18,10,0,fused
1124,TRUE,FALSE,6529389817910,1468941391000,28.059139,-82.413008,-9,4.5,18,10,0,fused
1125,TRUE,FALSE,6530393974002,1468941392000,28.059168,-82.412988,-9,4.25,13,10,0,fused
1126,TRUE,FALSE,6530393974002,1468941392000,28.059168,-82.412988,-9,4.25,13,10,0,fused
1127,TRUE,FALSE,6531394364471,1468941393000,28.059207,-82.412987,-9,4,8,11,0,fused
1128,TRUE,FALSE,6531394364471,1468941393000,28.059207,-82.412987,-9,4,8,11,0,fused
1129,TRUE,FALSE,6532383261138,1468941394000,28.059228,-82.41298,-8,2.75,15.3,12,11,gps
1130,TRUE,FALSE,6533395282335,1468941395000,28.059241,-82.412992,-8,1.5,0,12,0,fused
1131,TRUE,FALSE,6533395282335,1468941395000,28.059241,-82.412992,-8,1.5,0,12,0,fused
1132,TRUE,FALSE,6534394138429,1468941396000,28.059241,-82.412988,-9,0,0,11,11,gps
1133,TRUE,FALSE,6535389399679,1468941397000,28.05925,-82.412979,-9,0,0,11,11,gps
1134,TRUE,FALSE,6535389399679,1468941397000,28.05925,-82.412979,-9,0,0,11,11,gps
1135,TRUE,FALSE,6535828000000,1468941397190,28.059772,-82.413092,0,0,0,27,0,network
1136,TRUE,FALSE,6536389459261,1468941398000,28.05925,-82.412966,-10,0,0,10,11,gps
1137,TRUE,FALSE,6536389459261,1468941398000,28.05925,-82.412966,-10,0,0,10,11,gps
1138,TRUE,FALSE,6537389876657,1468941399000,28.059254,-82.412958,-11,0,0,10,0,fused
1139,TRUE,FALSE,6537389876657,1468941399000,28.059254,-82.412958,-11,0,0,10,0,fused
1140,TRUE,FALSE,6538406774625,1468941400000,28.059256,-82.412957,-10,0,0,10,0,fused
1141,TRUE,FALSE,6538406774625,1468941400000,28.059256,-82.412957,-10,0,0,10,0,fused
1142,TRUE,FALSE,6539407413531,1468941401000,28.059258,-82.412956,-10,0.5,0,10,0,fused
1143,TRUE,FALSE,6539407413531,1468941401000,28.059258,-82.412956,-10,0.5,0,10,0,fused
1144,TRUE,FALSE,6540406383426,1468941402000,28.059261,-82.412946,-9,0.75,0.7,10,11,gps
1145,TRUE,FALSE,6541406420092,1468941403000,28.059264,-82.412934,-10,1,354,9,0,fused
1146,TRUE,FALSE,6541406420092,1468941403000,28.059264,-82.412934,-10,1,354,9,0,fused
1147,TRUE,FALSE,6542404804884,1468941404000,28.059276,-82.412932,-9,1.25,347.299988,10,11,gps
1148,TRUE,FALSE,6543392829832,1468941405000,28.059285,-82.412942,-10,1.5,340,9,0,fused
1149,TRUE,FALSE,6543392829832,1468941405000,28.059285,-82.412942,-10,1.5,340,9,0,fused
1150,TRUE,FALSE,6544393976966,1468941406000,28.059296,-82.412954,-9,1.75,331,9,0,fused
1151,TRUE,FALSE,6544393976966,1468941406000,28.059296,-82.412954,-9,1.75,331,9,0,fused
1152,TRUE,FALSE,6545390720404,1468941407000,28.059315,-82.412971,-10,2.25,327.100006,9,11,gps
1153,TRUE,FALSE,6546392262695,1468941408000,28.059343,-82.412988,-10,3,330,9,0,fused
1154,TRUE,FALSE,6546392262695,1468941408000,28.059343,-82.412988,-10,3,330,9,0,fused
1155,TRUE,FALSE,6547394391132,1468941409000,28.059422,-82.413012,-9,6,342,9,0,fused
1156,TRUE,FALSE,6547394391132,1468941409000,28.059422,-82.413012,-9,6,342,9,0,fused
1157,TRUE,FALSE,6548393093163,1468941410000,28.059476,-82.413025,-7,6.5,352.899994,9,11,gps
1158,TRUE,FALSE,6549397033995,1468941411000,28.059532,-82.413025,-6,6.25,356,9,0,fused
1159,TRUE,FALSE,6549397033995,1468941411000,28.059532,-82.413025,-6,6.25,356,9,0,fused
1160,TRUE,FALSE,6550399410767,1468941412000,28.059582,-82.413026,-7,5.5,356,9,0,fused
1161,TRUE,FALSE,6550399410767,1468941412000,28.059582,-82.413026,-7,5.5,356,9,0,fused
1162,TRUE,FALSE,6551405588422,1468941413000,28.059628,-82.413029,-8,4.75,349,9,0,fused
1163,TRUE,FALSE,6551405588422,1468941413000,28.059628,-82.413029,-8,4.75,349,9,0,fused
1164,TRUE,FALSE,6552400302120,1468941414000,28.059659,-82.41304,-7,4.25,338.700012,9,10,gps
1165,TRUE,FALSE,6553392839307,1468941415000,28.059692,-82.413068,-7,4.25,331,10,0,fused
1166,TRUE,FALSE,6553392839307,1468941415000,28.059692,-82.413068,-7,4.25,331,10,0,fused
1167,TRUE,FALSE,6554403430556,1468941416000,28.059689,-82.4131,-7,3.25,312,10,0,fused
1168,TRUE,FALSE,6554403430556,1468941416000,28.059689,-82.4131,-7,3.25,312,10,0,fused
1169,TRUE,FALSE,6555387010556,1468941417000,28.059683,-82.413126,-8,2.25,285.399994,9,10,gps
1170,TRUE,FALSE,6555833000000,1468941417195,28.059683,-82.413126,0,0,0,14.797,0,fused
1171,TRUE,FALSE,6555833000000,1468941417195,28.059683,-82.413126,0,0,0,14.797,0,fused
1172,TRUE,FALSE,6556395050868,1468941418000,28.05968,-82.413133,-8,1.5,269.299988,9,10,gps
1173,TRUE,FALSE,6557402487691,1468941419000,28.059686,-82.413143,-8,0.75,269,9,0,fused
1174,TRUE,FALSE,6557402487691,1468941419000,28.059686,-82.413143,-8,0.75,269,9,0,fused
1175,TRUE,FALSE,6558396042742,1468941420000,28.059691,-82.413156,-8,0.75,269.299988,9,10,gps
1176,TRUE,FALSE,6559392721231,1468941421000,28.059687,-82.413168,-8,0.75,257,10,0,fused
1177,TRUE,FALSE,6559392721231,1468941421000,28.059687,-82.413168,-8,0.75,257,10,0,fused
1178,TRUE,FALSE,6560409895711,1468941422000,28.059684,-82.413183,-8,1.25,251,10,0,fused
1179,TRUE,FALSE,6560409895711,1468941422000,28.059684,-82.413183,-8,1.25,251,10,0,fused
1180,TRUE,FALSE,6561405562012,1468941423000,28.05968,-82.413205,-11,1.75,239.5,10,10,gps
1181,TRUE,FALSE,6562413983626,1468941424000,28.059651,-82.413221,-11,2.5,207,10,0,fused
1182,TRUE,FALSE,6562413983626,1468941424000,28.059651,-82.413221,-11,2.5,207,10,0,fused
1183,TRUE,FALSE,6563389958053,1468941425000,28.059617,-82.413241,-11,3.25,209.199997,10,10,gps
1184,TRUE,FALSE,6564403464720,1468941426000,28.059526,-82.413273,-10,5.75,195,11,0,fused
1185,TRUE,FALSE,6564403464720,1468941426000,28.059526,-82.413273,-10,5.75,195,11,0,fused
1186,TRUE,FALSE,6565388279355,1468941427000,28.059458,-82.413302,-11,6.75,196.399994,11,10,gps
1187,TRUE,FALSE,6566389604927,1468941428000,28.059402,-82.413277,-11,6.5,181,10,0,fused
1188,TRUE,FALSE,6566389604927,1468941428000,28.059402,-82.413277,-11,6.5,181,10,0,fused
1189,TRUE,FALSE,6567396515082,1468941429000,28.059339,-82.413276,-11,6.75,180,10,0,fused
1190,TRUE,FALSE,6567396515082,1468941429000,28.059339,-82.413276,-11,6.75,180,10,0,fused
1191,TRUE,FALSE,6568405093259,1468941430000,28.059269,-82.413294,-8,7,180,10,0,fused
1192,TRUE,FALSE,6568405093259,1468941430000,28.059269,-82.413294,-8,7,180,10,0,fused
1193,TRUE,FALSE,6569409057218,1468941431000,28.059208,-82.413306,-8,7.25,178,9,0,fused
1194,TRUE,FALSE,6569409057218,1468941431000,28.059208,-82.413306,-8,7.25,178,9,0,fused
1195,TRUE,FALSE,6570403296019,1468941432000,28.05914,-82.413311,-7,7.5,180.199997,9,10,gps
1196,TRUE,FALSE,6571394219040,1468941433000,28.059063,-82.413311,-6,7.75,178,9,0,fused
1197,TRUE,FALSE,6571394219040,1468941433000,28.059063,-82.413311,-6,7.75,178,9,0,fused
1198,TRUE,TRUE,6572389386435,1468941434000,28.058984,-82.413316,-6,8.25,184.600006,10,10,gps
1199,TRUE,TRUE,6573387484716,1468941435000,28.058907,-82.413314,-6,8.25,178,9,0,fused
1200,TRUE,TRUE,6573387484716,1468941435000,28.058907,-82.413314,-6,8.25,178,9,0,fused
1201,TRUE,TRUE,6574388639977,1468941436000,28.058824,-82.413313,-5,8.5,179,9,0,fused
1202,TRUE,TRUE,6574388639977,1468941436000,28.058824,-82.413313,-5,8.5,179,9,0,fused
1203,TRUE,TRUE,6575407185652,1468941437000,28.058741,-82.413333,-4,8.5,183,10,0,fused
1204,TRUE,TRUE,6575407185652,1468941437000,28.058741,-82.413333,-4,8.5,183,10,0,fused
1205,TRUE,TRUE,6575852000000,1468941437214,28.059698,-82.413051,0,0,0,24,0,network
1206,TRUE,TRUE,6576389617840,1468941438000,28.058654,-82.413333,-3,8.75,180.5,10,10,gps
1207,TRUE,TRUE,6577389258413,1468941439000,28.058579,-82.413336,-4,8.5,181,10,0,fused
1208,TRUE,TRUE,6577389258413,1468941439000,28.058579,-82.413336,-4,8.5,181,10,0,fused
1209,TRUE,TRUE,6578402993724,1468941440000,28.058494,-82.413329,-3,9.25,177,10,0,fused
1210,TRUE,TRUE,6578402993724,1468941440000,28.058494,-82.413329,-3,9.25,177,10,0,fused
1211,TRUE,TRUE,6579386900599,1468941441000,28.058412,-82.413338,-4,9,180.699997,10,11,gps
1212,TRUE,TRUE,6580385476588,1468941442000,28.058326,-82.413342,-4,9.25,179.899994,10,11,gps
1213,TRUE,TRUE,6580385476588,1468941442000,28.058326,-82.413342,-4,9.25,179.899994,10,11,gps
1214,TRUE,TRUE,6581396740963,1468941443000,28.058238,-82.41335,0,9.25,180,10,0,fused
1215,TRUE,TRUE,6581396740963,1468941443000,28.058238,-82.41335,0,9.25,180,10,0,fused
1216,TRUE,TRUE,6582391123150,1468941444000,28.058156,-82.41334,-2,9.25,180.5,4,11,gps
1217,TRUE,TRUE,6583386203149,1468941445000,28.058071,-82.413339,-2,9.25,180,4,0,fused
1218,TRUE,TRUE,6583386203149,1468941445000,28.058071,-82.413339,-2,9.25,180,4,0,fused
1219,TRUE,TRUE,6584387244139,1468941446000,28.057988,-82.413344,-3,9,180,3.9,0,fused
1220,TRUE,TRUE,6584387244139,1468941446000,28.057988,-82.413344,-3,9,180,3.9,0,fused
1221,TRUE,TRUE,6585386338982,1468941447000,28.057903,-82.413343,-3,9,180.300003,3,11,gps
1222,TRUE,TRUE,6586392429763,1468941448000,28.057825,-82.413351,-3,8.75,180,3.9,0,fused
1223,TRUE,TRUE,6586392429763,1468941448000,28.057825,-82.413351,-3,8.75,180,3.9,0,fused
1224,TRUE,TRUE,6587397484710,1468941449000,28.057753,-82.413358,-4,8.5,180,3.9,0,fused
1225,TRUE,TRUE,6587397484710,1468941449000,28.057753,-82.413358,-4,8.5,180,3.9,0,fused
1226,TRUE,TRUE,6588410999189,1468941450000,28.057683,-82.413352,-6,8.5,180,3.9,0,fused
1227,TRUE,TRUE,6588410999189,1468941450000,28.057683,-82.413352,-6,8.5,180,3.9,0,fused
1228,TRUE,TRUE,6589387245387,1468941451000,28.057614,-82.413342,-8,8,180,3,11,gps
1229,TRUE,TRUE,6590391035075,1468941452000,28.057544,-82.413347,-7,7.25,180,3.9,0,fused
1230,TRUE,TRUE,6590391035075,1468941452000,28.057544,-82.413347,-7,7.25,180,3.9,0,fused
1231,TRUE,TRUE,6591411560178,1468941453000,28.057498,-82.413345,-8,6.25,178,3.9,0,fused
1232,TRUE,TRUE,6591411560178,1468941453000,28.057498,-82.413345,-8,6.25,178,3.9,0,fused
1233,TRUE,TRUE,6592403767105,1468941454000,28.057449,-82.413349,-8,5.25,182.300003,3,11,gps
1234,TRUE,TRUE,6593413995802,1468941455000,28.057415,-82.413352,-8,3.75,185,3.9,0,fused
1235,TRUE,TRUE,6593413995802,1468941455000,28.057415,-82.413352,-8,3.75,185,3.9,0,fused
1236,TRUE,TRUE,6594387963354,1468941456000,28.057393,-82.413358,-8,2.75,194.399994,3,11,gps
1237,TRUE,TRUE,6595386347780,1468941457000,28.057374,-82.41338,-9,2.75,202,3.9,0,fused
1238,TRUE,TRUE,6595386347780,1468941457000,28.057374,-82.41338,-9,2.75,202,3.9,0,fused
1239,TRUE,TRUE,6595883000000,1468941457245,28.059771,-82.413092,0,0,0,29,0,network
1240,TRUE,TRUE,6596384379759,1468941458000,28.057352,-82.413391,-9,3.25,207.5,4,11,gps
1241,TRUE,TRUE,6597401917832,1468941459000,28.057333,-82.413416,-9,3.25,226,4,0,fused
1242,TRUE,TRUE,6597401917832,1468941459000,28.057333,-82.413416,-9,3.25,226,4,0,fused
1243,TRUE,TRUE,6598402925384,1468941460000,28.057313,-82.41347,-9,4.5,245,3.9,0,fused
1244,TRUE,TRUE,6598402925384,1468941460000,28.057313,-82.41347,-9,4.5,245,3.9,0,fused
1245,TRUE,TRUE,6599402117414,1468941461000,28.057307,-82.413528,-9,5.25,260,3.9,0,fused
1246,TRUE,TRUE,6599402117414,1468941461000,28.057307,-82.413528,-9,5.25,260,3.9,0,fused
1247,TRUE,TRUE,6600408205592,1468941462000,28.057304,-82.413588,-8,5.75,268,3.9,0,fused
1248,TRUE,TRUE,6600408205592,1468941462000,28.057304,-82.413588,-8,5.75,268,3.9,0,fused
1249,TRUE,TRUE,6601404163924,1468941463000,28.057308,-82.413647,-8,5.75,271.200012,3,11,gps
1250,TRUE,TRUE,6602397334548,1468941464000,28.057309,-82.413706,-9,6,275,3.9,0,fused
1251,TRUE,TRUE,6602397334548,1468941464000,28.057309,-82.413706,-9,6,275,3.9,0,fused
